#Time  flux(x0) flux(x1) flux(y0) flux(y1)
775.8  -0.00500001 0.00500001 0 0
775.9  -0.00500001 0.00500001 0 0
776  -0.00500001 0.00500001 0 0
776.1  -0.00500001 0.00500001 0 0
776.2  -0.00500001 0.00500001 0 0
776.3  -0.00500001 0.00500001 0 0
776.4  -0.00500001 0.00500001 0 0
776.5  -0.00500001 0.00500001 0 0
776.6  -0.00500001 0.00500001 0 0
776.7  -0.00500001 0.00500001 0 0
776.8  -0.00500001 0.00500001 0 0
776.9  -0.00500001 0.00500001 0 0
777  -0.00500001 0.00500001 0 0
777.1  -0.00500001 0.00500001 0 0
777.2  -0.00500001 0.00500001 0 0
777.3  -0.00500001 0.00500001 0 0
777.4  -0.00500001 0.00500001 0 0
777.5  -0.00500001 0.00500001 0 0
777.6  -0.00500001 0.00500001 0 0
777.7  -0.00500001 0.00500001 0 0
777.8  -0.00500001 0.00500001 0 0
777.9  -0.00500001 0.00500001 0 0
778  -0.00500001 0.00500001 0 0
778.1  -0.00500001 0.00500001 0 0
778.2  -0.00500001 0.00500001 0 0
778.3  -0.00500001 0.00500001 0 0
778.4  -0.00500001 0.00500001 0 0
778.5  -0.00500001 0.00500001 0 0
778.6  -0.00500001 0.00500001 0 0
778.7  -0.00500001 0.00500001 0 0
778.8  -0.00500001 0.00500001 0 0
778.9  -0.00500001 0.00500001 0 0
779  -0.00500001 0.00500001 0 0
779.1  -0.00500001 0.00500001 0 0
779.2  -0.00500001 0.00500001 0 0
779.3  -0.00500001 0.00500001 0 0
779.4  -0.00500001 0.00500001 0 0
779.5  -0.00500001 0.00500001 0 0
779.6  -0.00500001 0.00500001 0 0
779.7  -0.00500001 0.00500001 0 0
779.8  -0.00500001 0.00500001 0 0
779.9  -0.00500001 0.00500001 0 0
780  -0.00500001 0.00500001 0 0
780.1  -0.00500001 0.00500001 0 0
780.2  -0.00500001 0.00500001 0 0
780.3  -0.00500001 0.00500001 0 0
780.4  -0.00500001 0.00500001 0 0
780.5  -0.00500001 0.00500001 0 0
780.6  -0.00500001 0.00500001 0 0
780.7  -0.00500001 0.00500001 0 0
780.8  -0.00500001 0.00500001 0 0
780.9  -0.00500001 0.00500001 0 0
781  -0.00500001 0.00500001 0 0
781.1  -0.00500001 0.00500001 0 0
781.2  -0.00500001 0.00500001 0 0
781.3  -0.00500001 0.00500001 0 0
781.4  -0.00500001 0.00500001 0 0
781.5  -0.00500001 0.00500001 0 0
781.6  -0.00500001 0.00500001 0 0
781.7  -0.00500001 0.00500001 0 0
781.8  -0.00500001 0.00500001 0 0
781.9  -0.00500001 0.00500001 0 0
782  -0.00500001 0.00500001 0 0
782.1  -0.00500001 0.00500001 0 0
782.2  -0.00500001 0.00500001 0 0
782.3  -0.00500001 0.00500001 0 0
782.4  -0.00500001 0.00500001 0 0
782.5  -0.00500001 0.00500001 0 0
782.6  -0.00500001 0.00500001 0 0
782.7  -0.00500001 0.00500001 0 0
782.8  -0.00500001 0.00500001 0 0
782.9  -0.00500001 0.00500001 0 0
783  -0.00500001 0.00500001 0 0
783.1  -0.00500001 0.00500001 0 0
783.2  -0.00500001 0.00500001 0 0
783.3  -0.00500001 0.00500001 0 0
783.4  -0.00500001 0.00500001 0 0
783.5  -0.00500001 0.00500001 0 0
783.6  -0.00500001 0.00500001 0 0
783.7  -0.00500001 0.00500001 0 0
783.8  -0.00500001 0.00500001 0 0
783.9  -0.00500001 0.00500001 0 0
784  -0.00500001 0.00500001 0 0
784.1  -0.00500001 0.00500001 0 0
784.2  -0.00500001 0.00500001 0 0
784.3  -0.00500001 0.00500001 0 0
784.4  -0.00500001 0.00500001 0 0
784.5  -0.00500001 0.00500001 0 0
784.6  -0.00500001 0.00500001 0 0
784.7  -0.00500001 0.00500001 0 0
784.8  -0.00500001 0.00500001 0 0
784.9  -0.00500001 0.00500001 0 0
785  -0.00500001 0.00500001 0 0
785.1  -0.00500001 0.00500001 0 0
785.2  -0.00500001 0.00500001 0 0
785.3  -0.00500001 0.00500001 0 0
785.4  -0.00500001 0.00500001 0 0
785.5  -0.00500001 0.00500001 0 0
785.6  -0.00500001 0.00500001 0 0
785.7  -0.00500001 0.00500001 0 0
785.8  -0.00500001 0.00500001 0 0
785.9  -0.00500001 0.00500001 0 0
786  -0.00500001 0.00500001 0 0
786.1  -0.00500001 0.00500001 0 0
786.2  -0.00500001 0.00500001 0 0
786.3  -0.00500001 0.00500001 0 0
786.4  -0.00500001 0.00500001 0 0
786.5  -0.00500001 0.00500001 0 0
786.6  -0.00500001 0.00500001 0 0
786.7  -0.00500001 0.00500001 0 0
786.8  -0.00500001 0.00500001 0 0
786.9  -0.00500001 0.00500001 0 0
787  -0.00500001 0.00500001 0 0
787.1  -0.00500001 0.00500001 0 0
787.2  -0.00500001 0.00500001 0 0
787.3  -0.00500001 0.00500001 0 0
787.4  -0.00500001 0.00500001 0 0
787.5  -0.00500001 0.00500001 0 0
787.6  -0.00500001 0.00500001 0 0
787.7  -0.00500001 0.00500001 0 0
787.8  -0.00500001 0.00500001 0 0
787.9  -0.00500001 0.00500001 0 0
788  -0.00500001 0.00500001 0 0
788.1  -0.00500001 0.00500001 0 0
788.2  -0.00500001 0.00500001 0 0
788.3  -0.00500001 0.00500001 0 0
788.4  -0.00500001 0.00500001 0 0
788.5  -0.00500001 0.00500001 0 0
788.6  -0.00500001 0.00500001 0 0
788.7  -0.00500001 0.00500001 0 0
788.8  -0.00500001 0.00500001 0 0
788.9  -0.00500001 0.00500001 0 0
789  -0.00500001 0.00500001 0 0
789.1  -0.00500001 0.00500001 0 0
789.2  -0.00500001 0.00500001 0 0
789.3  -0.00500001 0.00500001 0 0
789.4  -0.00500001 0.00500001 0 0
789.5  -0.00500001 0.00500001 0 0
789.6  -0.00500001 0.00500001 0 0
789.7  -0.00500001 0.00500001 0 0
789.8  -0.00500001 0.00500001 0 0
789.9  -0.00500001 0.00500001 0 0
790  -0.00500001 0.00500001 0 0
790.1  -0.00500001 0.00500001 0 0
790.2  -0.00500001 0.00500001 0 0
790.3  -0.00500001 0.00500001 0 0
790.4  -0.00500001 0.00500001 0 0
790.5  -0.00500001 0.00500001 0 0
790.6  -0.00500001 0.00500001 0 0
790.7  -0.00500001 0.00500001 0 0
790.8  -0.00500001 0.00500001 0 0
790.9  -0.00500001 0.00500001 0 0
791  -0.00500001 0.00500001 0 0
791.1  -0.00500001 0.00500001 0 0
791.2  -0.00500001 0.00500001 0 0
791.3  -0.00500001 0.00500001 0 0
791.4  -0.00500001 0.00500001 0 0
791.5  -0.00500001 0.00500001 0 0
791.6  -0.00500001 0.00500001 0 0
791.7  -0.00500001 0.00500001 0 0
791.8  -0.00500001 0.00500001 0 0
791.9  -0.00500001 0.00500001 0 0
792  -0.00500001 0.00500001 0 0
792.1  -0.00500001 0.00500001 0 0
792.2  -0.00500001 0.00500001 0 0
792.3  -0.00500001 0.00500001 0 0
792.4  -0.00500001 0.00500001 0 0
792.5  -0.00500001 0.00500001 0 0
792.6  -0.00500001 0.00500001 0 0
792.7  -0.00500001 0.00500001 0 0
792.8  -0.00500001 0.00500001 0 0
792.9  -0.00500001 0.00500001 0 0
793  -0.00500001 0.00500001 0 0
793.1  -0.00500001 0.00500001 0 0
793.2  -0.00500001 0.00500001 0 0
793.3  -0.00500001 0.00500001 0 0
793.4  -0.00500001 0.00500001 0 0
793.5  -0.00500001 0.00500001 0 0
793.6  -0.00500001 0.00500001 0 0
793.7  -0.00500001 0.00500001 0 0
793.8  -0.00500001 0.00500001 0 0
793.9  -0.00500001 0.00500001 0 0
794  -0.00500001 0.00500001 0 0
794.1  -0.00500001 0.00500001 0 0
794.2  -0.00500001 0.00500001 0 0
794.3  -0.00500001 0.00500001 0 0
794.4  -0.00500001 0.00500001 0 0
794.5  -0.00500001 0.00500001 0 0
794.6  -0.00500001 0.00500001 0 0
794.7  -0.00500001 0.00500001 0 0
794.8  -0.00500001 0.00500001 0 0
794.9  -0.00500001 0.00500001 0 0
795  -0.00500001 0.00500001 0 0
795.1  -0.00500001 0.00500001 0 0
795.2  -0.00500001 0.00500001 0 0
795.3  -0.00500001 0.00500001 0 0
795.4  -0.00500001 0.00500001 0 0
795.5  -0.00500001 0.00500001 0 0
795.6  -0.00500001 0.00500001 0 0
795.7  -0.00500001 0.00500001 0 0
795.8  -0.00500001 0.00500001 0 0
795.9  -0.00500001 0.00500001 0 0
796  -0.00500001 0.00500001 0 0
796.1  -0.00500001 0.00500001 0 0
796.2  -0.00500001 0.00500001 0 0
796.3  -0.00500001 0.00500001 0 0
796.4  -0.00500001 0.00500001 0 0
796.5  -0.00500001 0.00500001 0 0
796.6  -0.00500001 0.00500001 0 0
796.7  -0.00500001 0.00500001 0 0
796.8  -0.00500001 0.00500001 0 0
796.9  -0.00500001 0.00500001 0 0
797  -0.00500001 0.00500001 0 0
797.1  -0.00500001 0.00500001 0 0
797.2  -0.00500001 0.00500001 0 0
797.3  -0.00500001 0.00500001 0 0
797.4  -0.00500001 0.00500001 0 0
797.5  -0.00500001 0.00500001 0 0
797.6  -0.00500001 0.00500001 0 0
797.7  -0.00500001 0.00500001 0 0
797.8  -0.00500001 0.00500001 0 0
797.9  -0.00500001 0.00500001 0 0
798  -0.00500001 0.00500001 0 0
798.1  -0.00500001 0.00500001 0 0
798.2  -0.00500001 0.00500001 0 0
798.3  -0.00500001 0.00500001 0 0
798.4  -0.00500001 0.00500001 0 0
798.5  -0.00500001 0.00500001 0 0
798.6  -0.00500001 0.00500001 0 0
798.7  -0.00500001 0.00500001 0 0
798.8  -0.00500001 0.00500001 0 0
798.9  -0.00500001 0.00500001 0 0
799  -0.00500001 0.00500001 0 0
799.1  -0.00500001 0.00500001 0 0
799.2  -0.00500001 0.00500001 0 0
799.3  -0.00500001 0.00500001 0 0
799.4  -0.00500001 0.00500001 0 0
799.5  -0.00500001 0.00500001 0 0
799.6  -0.00500001 0.00500001 0 0
799.7  -0.00500001 0.00500001 0 0
799.8  -0.00500001 0.00500001 0 0
799.9  -0.00500001 0.00500001 0 0
800  -0.00500001 0.00500001 0 0
800.1  -0.00500001 0.00500001 0 0
800.2  -0.00500001 0.00500001 0 0
800.3  -0.00500001 0.00500001 0 0
800.4  -0.00500001 0.00500001 0 0
800.5  -0.00500001 0.00500001 0 0
800.6  -0.00500001 0.00500001 0 0
800.7  -0.00500001 0.00500001 0 0
800.8  -0.00500001 0.00500001 0 0
800.9  -0.00500001 0.00500001 0 0
801  -0.00500001 0.00500001 0 0
801.1  -0.00500001 0.00500001 0 0
801.2  -0.00500001 0.00500001 0 0
801.3  -0.00500001 0.00500001 0 0
801.4  -0.00500001 0.00500001 0 0
801.5  -0.00500001 0.00500001 0 0
801.6  -0.00500001 0.00500001 0 0
801.7  -0.00500001 0.00500001 0 0
801.8  -0.00500001 0.00500001 0 0
801.9  -0.00500001 0.00500001 0 0
802  -0.00500001 0.00500001 0 0
802.1  -0.00500001 0.00500001 0 0
802.2  -0.00500001 0.00500001 0 0
802.3  -0.00500001 0.00500001 0 0
802.4  -0.00500001 0.00500001 0 0
802.5  -0.00500001 0.00500001 0 0
802.6  -0.00500001 0.00500001 0 0
802.7  -0.00500001 0.00500001 0 0
802.8  -0.00500001 0.00500001 0 0
802.9  -0.00500001 0.00500001 0 0
803  -0.00500001 0.00500001 0 0
803.1  -0.00500001 0.00500001 0 0
803.2  -0.00500001 0.00500001 0 0
803.3  -0.00500001 0.00500001 0 0
803.4  -0.00500001 0.00500001 0 0
803.5  -0.00500001 0.00500001 0 0
803.6  -0.00500001 0.00500001 0 0
803.7  -0.00500001 0.00500001 0 0
803.8  -0.00500001 0.00500001 0 0
803.9  -0.00500001 0.00500001 0 0
804  -0.00500001 0.00500001 0 0
804.1  -0.00500001 0.00500001 0 0
804.2  -0.00500001 0.00500001 0 0
804.3  -0.00500001 0.00500001 0 0
804.4  -0.00500001 0.00500001 0 0
804.5  -0.00500001 0.00500001 0 0
804.6  -0.00500001 0.00500001 0 0
804.7  -0.00500001 0.00500001 0 0
804.8  -0.00500001 0.00500001 0 0
804.9  -0.00500001 0.00500001 0 0
805  -0.00500001 0.00500001 0 0
805.1  -0.00500001 0.00500001 0 0
805.2  -0.00500001 0.00500001 0 0
805.3  -0.00500001 0.00500001 0 0
805.4  -0.00500001 0.00500001 0 0
805.5  -0.00500001 0.00500001 0 0
805.6  -0.00500001 0.00500001 0 0
805.7  -0.00500001 0.00500001 0 0
805.8  -0.00500001 0.00500001 0 0
805.9  -0.00500001 0.00500001 0 0
806  -0.00500001 0.00500001 0 0
806.1  -0.00500001 0.00500001 0 0
806.2  -0.00500001 0.00500001 0 0
806.3  -0.00500001 0.00500001 0 0
806.4  -0.00500001 0.00500001 0 0
806.5  -0.00500001 0.00500001 0 0
806.6  -0.00500001 0.00500001 0 0
806.7  -0.00500001 0.00500001 0 0
806.8  -0.00500001 0.00500001 0 0
806.9  -0.00500001 0.00500001 0 0
807  -0.00500001 0.00500001 0 0
807.1  -0.00500001 0.00500001 0 0
807.2  -0.00500001 0.00500001 0 0
807.3  -0.00500001 0.00500001 0 0
807.4  -0.00500001 0.00500001 0 0
807.5  -0.00500001 0.00500001 0 0
807.6  -0.00500001 0.00500001 0 0
807.7  -0.00500001 0.00500001 0 0
807.8  -0.00500001 0.00500001 0 0
807.9  -0.00500001 0.00500001 0 0
808  -0.00500001 0.00500001 0 0
808.1  -0.00500001 0.00500001 0 0
808.2  -0.00500001 0.00500001 0 0
808.3  -0.00500001 0.00500001 0 0
808.4  -0.00500001 0.00500001 0 0
808.5  -0.00500001 0.00500001 0 0
808.6  -0.00500001 0.00500001 0 0
808.7  -0.00500001 0.00500001 0 0
808.8  -0.00500001 0.00500001 0 0
808.9  -0.00500001 0.00500001 0 0
809  -0.00500001 0.00500001 0 0
809.1  -0.00500001 0.00500001 0 0
809.2  -0.00500001 0.00500001 0 0
809.3  -0.00500001 0.00500001 0 0
809.4  -0.00500001 0.00500001 0 0
809.5  -0.00500001 0.00500001 0 0
809.6  -0.00500001 0.00500001 0 0
809.7  -0.00500001 0.00500001 0 0
809.8  -0.00500001 0.00500001 0 0
809.9  -0.00500001 0.00500001 0 0
810  -0.00500001 0.00500001 0 0
810.1  -0.00500001 0.00500001 0 0
810.2  -0.00500001 0.00500001 0 0
810.3  -0.00500001 0.00500001 0 0
810.4  -0.00500001 0.00500001 0 0
810.5  -0.00500001 0.00500001 0 0
810.6  -0.00500001 0.00500001 0 0
810.7  -0.00500001 0.00500001 0 0
810.8  -0.00500001 0.00500001 0 0
810.9  -0.00500001 0.00500001 0 0
811  -0.00500001 0.00500001 0 0
811.1  -0.00500001 0.00500001 0 0
811.2  -0.00500001 0.00500001 0 0
811.3  -0.00500001 0.00500001 0 0
811.4  -0.00500001 0.00500001 0 0
811.5  -0.00500001 0.00500001 0 0
811.6  -0.00500001 0.00500001 0 0
811.7  -0.00500001 0.00500001 0 0
811.8  -0.00500001 0.00500001 0 0
811.9  -0.00500001 0.00500001 0 0
812  -0.00500001 0.00500001 0 0
812.1  -0.00500001 0.00500001 0 0
812.2  -0.00500001 0.00500001 0 0
812.3  -0.00500001 0.00500001 0 0
812.4  -0.00500001 0.00500001 0 0
812.5  -0.00500001 0.00500001 0 0
812.6  -0.00500001 0.00500001 0 0
812.7  -0.00500001 0.00500001 0 0
812.8  -0.00500001 0.00500001 0 0
812.9  -0.00500001 0.00500001 0 0
813  -0.00500001 0.00500001 0 0
813.1  -0.00500001 0.00500001 0 0
813.2  -0.00500001 0.00500001 0 0
813.3  -0.00500001 0.00500001 0 0
813.4  -0.00500001 0.00500001 0 0
813.5  -0.00500001 0.00500001 0 0
813.6  -0.00500001 0.00500001 0 0
813.7  -0.00500001 0.00500001 0 0
813.8  -0.00500001 0.00500001 0 0
813.9  -0.00500001 0.00500001 0 0
814  -0.00500001 0.00500001 0 0
814.1  -0.00500001 0.00500001 0 0
814.2  -0.00500001 0.00500001 0 0
814.3  -0.00500001 0.00500001 0 0
814.4  -0.00500001 0.00500001 0 0
814.5  -0.00500001 0.00500001 0 0
814.6  -0.00500001 0.00500001 0 0
814.7  -0.00500001 0.00500001 0 0
814.8  -0.00500001 0.00500001 0 0
814.9  -0.00500001 0.00500001 0 0
815  -0.00500001 0.00500001 0 0
815.1  -0.00500001 0.00500001 0 0
815.2  -0.00500001 0.00500001 0 0
815.3  -0.00500001 0.00500001 0 0
815.4  -0.00500001 0.00500001 0 0
815.5  -0.00500001 0.00500001 0 0
815.6  -0.00500001 0.00500001 0 0
815.7  -0.00500001 0.00500001 0 0
815.8  -0.00500001 0.00500001 0 0
815.9  -0.00500001 0.00500001 0 0
816  -0.00500001 0.00500001 0 0
816.1  -0.00500001 0.00500001 0 0
816.2  -0.00500001 0.00500001 0 0
816.3  -0.00500001 0.00500001 0 0
816.4  -0.00500001 0.00500001 0 0
816.5  -0.00500001 0.00500001 0 0
816.6  -0.00500001 0.00500001 0 0
816.7  -0.00500001 0.00500001 0 0
816.8  -0.00500001 0.00500001 0 0
816.9  -0.00500001 0.00500001 0 0
817  -0.00500001 0.00500001 0 0
817.1  -0.00500001 0.00500001 0 0
817.2  -0.00500001 0.00500001 0 0
817.3  -0.00500001 0.00500001 0 0
817.4  -0.00500001 0.00500001 0 0
817.5  -0.00500001 0.00500001 0 0
817.6  -0.00500001 0.00500001 0 0
817.7  -0.00500001 0.00500001 0 0
817.8  -0.00500001 0.00500001 0 0
817.9  -0.00500001 0.00500001 0 0
818  -0.00500001 0.00500001 0 0
818.1  -0.00500001 0.00500001 0 0
818.2  -0.00500001 0.00500001 0 0
818.3  -0.00500001 0.00500001 0 0
818.4  -0.00500001 0.00500001 0 0
818.5  -0.00500001 0.00500001 0 0
818.6  -0.00500001 0.00500001 0 0
818.7  -0.00500001 0.00500001 0 0
818.8  -0.00500001 0.00500001 0 0
818.9  -0.00500001 0.00500001 0 0
819  -0.00500001 0.00500001 0 0
819.1  -0.00500001 0.00500001 0 0
819.2  -0.00500001 0.00500001 0 0
819.3  -0.00500001 0.00500001 0 0
819.4  -0.00500001 0.00500001 0 0
819.5  -0.00500001 0.00500001 0 0
819.6  -0.00500001 0.00500001 0 0
819.7  -0.00500001 0.00500001 0 0
819.8  -0.00500001 0.00500001 0 0
819.9  -0.00500001 0.00500001 0 0
820  -0.00500001 0.00500001 0 0
820.1  -0.00500001 0.00500001 0 0
820.2  -0.00500001 0.00500001 0 0
820.3  -0.00500001 0.00500001 0 0
820.4  -0.00500001 0.00500001 0 0
820.5  -0.00500001 0.00500001 0 0
820.6  -0.00500001 0.00500001 0 0
820.7  -0.00500001 0.00500001 0 0
820.8  -0.00500001 0.00500001 0 0
820.9  -0.00500001 0.00500001 0 0
821  -0.00500001 0.00500001 0 0
821.1  -0.00500001 0.00500001 0 0
821.2  -0.00500001 0.00500001 0 0
821.3  -0.00500001 0.00500001 0 0
821.4  -0.00500001 0.00500001 0 0
821.5  -0.00500001 0.00500001 0 0
821.6  -0.00500001 0.00500001 0 0
821.7  -0.00500001 0.00500001 0 0
821.8  -0.00500001 0.00500001 0 0
821.9  -0.00500001 0.00500001 0 0
822  -0.00500001 0.00500001 0 0
822.1  -0.00500001 0.00500001 0 0
822.2  -0.00500001 0.00500001 0 0
822.3  -0.00500001 0.00500001 0 0
822.4  -0.00500001 0.00500001 0 0
822.5  -0.00500001 0.00500001 0 0
822.6  -0.00500001 0.00500001 0 0
822.7  -0.00500001 0.00500001 0 0
822.8  -0.00500001 0.00500001 0 0
822.9  -0.00500001 0.00500001 0 0
823  -0.00500001 0.00500001 0 0
823.1  -0.00500001 0.00500001 0 0
823.2  -0.00500001 0.00500001 0 0
823.3  -0.00500001 0.00500001 0 0
823.4  -0.00500001 0.00500001 0 0
823.5  -0.00500001 0.00500001 0 0
823.6  -0.00500001 0.00500001 0 0
823.7  -0.00500001 0.00500001 0 0
823.8  -0.00500001 0.00500001 0 0
823.9  -0.00500001 0.00500001 0 0
824  -0.00500001 0.00500001 0 0
824.1  -0.00500001 0.00500001 0 0
824.2  -0.00500001 0.00500001 0 0
824.3  -0.00500001 0.00500001 0 0
824.4  -0.00500001 0.00500001 0 0
824.5  -0.00500001 0.00500001 0 0
824.6  -0.00500001 0.00500001 0 0
824.7  -0.00500001 0.00500001 0 0
824.8  -0.00500001 0.00500001 0 0
824.9  -0.00500001 0.00500001 0 0
825  -0.00500001 0.00500001 0 0
825.1  -0.00500001 0.00500001 0 0
825.2  -0.00500001 0.00500001 0 0
825.3  -0.00500001 0.00500001 0 0
825.4  -0.00500001 0.00500001 0 0
825.5  -0.00500001 0.00500001 0 0
825.6  -0.00500001 0.00500001 0 0
825.7  -0.00500001 0.00500001 0 0
825.8  -0.00500001 0.00500001 0 0
825.9  -0.00500001 0.00500001 0 0
826  -0.00500001 0.00500001 0 0
826.1  -0.00500001 0.00500001 0 0
826.2  -0.00500001 0.00500001 0 0
826.3  -0.00500001 0.00500001 0 0
826.4  -0.00500001 0.00500001 0 0
826.5  -0.00500001 0.00500001 0 0
826.6  -0.00500001 0.00500001 0 0
826.7  -0.00500001 0.00500001 0 0
826.8  -0.00500001 0.00500001 0 0
826.9  -0.00500001 0.00500001 0 0
827  -0.00500001 0.00500001 0 0
827.1  -0.00500001 0.00500001 0 0
827.2  -0.00500001 0.00500001 0 0
827.3  -0.00500001 0.00500001 0 0
827.4  -0.00500001 0.00500001 0 0
827.5  -0.00500001 0.00500001 0 0
827.6  -0.00500001 0.00500001 0 0
827.7  -0.00500001 0.00500001 0 0
827.8  -0.00500001 0.00500001 0 0
827.9  -0.00500001 0.00500001 0 0
828  -0.00500001 0.00500001 0 0
828.1  -0.00500001 0.00500001 0 0
828.2  -0.00500001 0.00500001 0 0
828.3  -0.00500001 0.00500001 0 0
828.4  -0.00500001 0.00500001 0 0
828.5  -0.00500001 0.00500001 0 0
828.6  -0.00500001 0.00500001 0 0
828.7  -0.00500001 0.00500001 0 0
828.8  -0.00500001 0.00500001 0 0
828.9  -0.00500001 0.00500001 0 0
829  -0.00500001 0.00500001 0 0
829.1  -0.00500001 0.00500001 0 0
829.2  -0.00500001 0.00500001 0 0
829.3  -0.00500001 0.00500001 0 0
829.4  -0.00500001 0.00500001 0 0
829.5  -0.00500001 0.00500001 0 0
829.6  -0.00500001 0.00500001 0 0
829.7  -0.00500001 0.00500001 0 0
829.8  -0.00500001 0.00500001 0 0
829.9  -0.00500001 0.00500001 0 0
830  -0.00500001 0.00500001 0 0
830.1  -0.00500001 0.00500001 0 0
830.2  -0.00500001 0.00500001 0 0
830.3  -0.00500001 0.00500001 0 0
830.4  -0.00500001 0.00500001 0 0
830.5  -0.00500001 0.00500001 0 0
830.6  -0.00500001 0.00500001 0 0
830.7  -0.00500001 0.00500001 0 0
830.8  -0.00500001 0.00500001 0 0
830.9  -0.00500001 0.00500001 0 0
831  -0.00500001 0.00500001 0 0
831.1  -0.00500001 0.00500001 0 0
831.2  -0.00500001 0.00500001 0 0
831.3  -0.00500001 0.00500001 0 0
831.4  -0.00500001 0.00500001 0 0
831.5  -0.00500001 0.00500001 0 0
831.6  -0.00500001 0.00500001 0 0
831.7  -0.00500001 0.00500001 0 0
831.8  -0.00500001 0.00500001 0 0
831.9  -0.00500001 0.00500001 0 0
832  -0.00500001 0.00500001 0 0
832.1  -0.00500001 0.00500001 0 0
832.2  -0.00500001 0.00500001 0 0
832.3  -0.00500001 0.00500001 0 0
832.4  -0.00500001 0.00500001 0 0
832.5  -0.00500001 0.00500001 0 0
832.6  -0.00500001 0.00500001 0 0
832.7  -0.00500001 0.00500001 0 0
832.8  -0.00500001 0.00500001 0 0
832.9  -0.00500001 0.00500001 0 0
833  -0.00500001 0.00500001 0 0
833.1  -0.00500001 0.00500001 0 0
833.2  -0.00500001 0.00500001 0 0
833.3  -0.00500001 0.00500001 0 0
833.4  -0.00500001 0.00500001 0 0
833.5  -0.00500001 0.00500001 0 0
833.6  -0.00500001 0.00500001 0 0
833.7  -0.00500001 0.00500001 0 0
833.8  -0.00500001 0.00500001 0 0
833.9  -0.00500001 0.00500001 0 0
834  -0.00500001 0.00500001 0 0
834.1  -0.00500001 0.00500001 0 0
834.2  -0.00500001 0.00500001 0 0
834.3  -0.00500001 0.00500001 0 0
834.4  -0.00500001 0.00500001 0 0
834.5  -0.00500001 0.00500001 0 0
834.6  -0.00500001 0.00500001 0 0
834.7  -0.00500001 0.00500001 0 0
834.8  -0.00500001 0.00500001 0 0
834.9  -0.00500001 0.00500001 0 0
835  -0.00500001 0.00500001 0 0
835.1  -0.00500001 0.00500001 0 0
835.2  -0.00500001 0.00500001 0 0
835.3  -0.00500001 0.00500001 0 0
835.4  -0.00500001 0.00500001 0 0
835.5  -0.00500001 0.00500001 0 0
835.6  -0.00500001 0.00500001 0 0
835.7  -0.00500001 0.00500001 0 0
835.8  -0.00500001 0.00500001 0 0
835.9  -0.00500001 0.00500001 0 0
836  -0.00500001 0.00500001 0 0
836.1  -0.00500001 0.00500001 0 0
836.2  -0.00500001 0.00500001 0 0
836.3  -0.00500001 0.00500001 0 0
836.4  -0.00500001 0.00500001 0 0
836.5  -0.00500001 0.00500001 0 0
836.6  -0.00500001 0.00500001 0 0
836.7  -0.00500001 0.00500001 0 0
836.8  -0.00500001 0.00500001 0 0
836.9  -0.00500001 0.00500001 0 0
837  -0.00500001 0.00500001 0 0
837.1  -0.00500001 0.00500001 0 0
837.2  -0.00500001 0.00500001 0 0
837.3  -0.00500001 0.00500001 0 0
837.4  -0.00500001 0.00500001 0 0
837.5  -0.00500001 0.00500001 0 0
837.6  -0.00500001 0.00500001 0 0
837.7  -0.00500001 0.00500001 0 0
837.8  -0.00500001 0.00500001 0 0
837.9  -0.00500001 0.00500001 0 0
838  -0.00500001 0.00500001 0 0
838.1  -0.00500001 0.00500001 0 0
838.2  -0.00500001 0.00500001 0 0
838.3  -0.00500001 0.00500001 0 0
838.4  -0.00500001 0.00500001 0 0
838.5  -0.00500001 0.00500001 0 0
838.6  -0.00500001 0.00500001 0 0
838.7  -0.00500001 0.00500001 0 0
838.8  -0.00500001 0.00500001 0 0
838.9  -0.00500001 0.00500001 0 0
839  -0.00500001 0.00500001 0 0
839.1  -0.00500001 0.00500001 0 0
839.2  -0.00500001 0.00500001 0 0
839.3  -0.00500001 0.00500001 0 0
839.4  -0.00500001 0.00500001 0 0
839.5  -0.00500001 0.00500001 0 0
839.6  -0.00500001 0.00500001 0 0
839.7  -0.00500001 0.00500001 0 0
839.8  -0.00500001 0.00500001 0 0
839.9  -0.00500001 0.00500001 0 0
840  -0.00500001 0.00500001 0 0
840.1  -0.00500001 0.00500001 0 0
840.2  -0.00500001 0.00500001 0 0
840.3  -0.00500001 0.00500001 0 0
840.4  -0.00500001 0.00500001 0 0
840.5  -0.00500001 0.00500001 0 0
840.6  -0.00500001 0.00500001 0 0
840.7  -0.00500001 0.00500001 0 0
840.8  -0.00500001 0.00500001 0 0
840.9  -0.00500001 0.00500001 0 0
841  -0.00500001 0.00500001 0 0
841.1  -0.00500001 0.00500001 0 0
841.2  -0.00500001 0.00500001 0 0
841.3  -0.00500001 0.00500001 0 0
841.4  -0.00500001 0.00500001 0 0
841.5  -0.00500001 0.00500001 0 0
841.6  -0.00500001 0.00500001 0 0
841.7  -0.00500001 0.00500001 0 0
841.8  -0.00500001 0.00500001 0 0
841.9  -0.00500001 0.00500001 0 0
842  -0.00500001 0.00500001 0 0
842.1  -0.00500001 0.00500001 0 0
842.2  -0.00500001 0.00500001 0 0
842.3  -0.00500001 0.00500001 0 0
842.4  -0.00500001 0.00500001 0 0
842.5  -0.00500001 0.00500001 0 0
842.6  -0.00500001 0.00500001 0 0
842.7  -0.00500001 0.00500001 0 0
842.8  -0.00500001 0.00500001 0 0
