#Time  flux(x0) flux(x1) flux(y0) flux(y1)
272400  -6.6e-05 6.6e-05 0 0
272460  -6.6e-05 6.6e-05 0 0
272520  -6.6e-05 6.6e-05 0 0
272580  -6.6e-05 6.6e-05 0 0
272640  -6.6e-05 6.6e-05 0 0
272700  -6.6e-05 6.6e-05 0 0
272760  -6.6e-05 6.6e-05 0 0
272820  -6.6e-05 6.6e-05 0 0
272880  -6.6e-05 6.6e-05 0 0
272940  -6.6e-05 6.6e-05 0 0
273000  -6.6e-05 6.6e-05 0 0
273060  -6.6e-05 6.6e-05 0 0
273120  -6.6e-05 6.6e-05 0 0
273180  -6.6e-05 6.6e-05 0 0
273240  -6.6e-05 6.6e-05 0 0
273300  -6.6e-05 6.6e-05 0 0
273360  -6.6e-05 6.6e-05 0 0
273420  -6.6e-05 6.6e-05 0 0
273480  -6.6e-05 6.6e-05 0 0
273540  -6.6e-05 6.6e-05 0 0
273600  -6.6e-05 6.6e-05 0 0
273660  -6.6e-05 6.6e-05 0 0
273720  -6.6e-05 6.6e-05 0 0
273780  -6.6e-05 6.6e-05 0 0
273840  -6.6e-05 6.6e-05 0 0
273900  -6.6e-05 6.6e-05 0 0
273960  -6.6e-05 6.6e-05 0 0
274020  -6.6e-05 6.6e-05 0 0
274080  -6.6e-05 6.6e-05 0 0
274140  -6.6e-05 6.6e-05 0 0
274200  -6.6e-05 6.6e-05 0 0
274260  -6.6e-05 6.6e-05 0 0
274320  -6.6e-05 6.6e-05 0 0
274380  -6.6e-05 6.6e-05 0 0
274440  -6.6e-05 6.6e-05 0 0
274500  -6.6e-05 6.6e-05 0 0
274560  -6.6e-05 6.6e-05 0 0
274620  -6.6e-05 6.6e-05 0 0
274680  -6.6e-05 6.6e-05 0 0
274740  -6.6e-05 6.6e-05 0 0
274800  -6.6e-05 6.6e-05 0 0
274860  -6.6e-05 6.6e-05 0 0
274920  -6.6e-05 6.6e-05 0 0
274980  -6.6e-05 6.6e-05 0 0
275040  -6.6e-05 6.6e-05 0 0
275100  -6.6e-05 6.6e-05 0 0
275160  -6.6e-05 6.6e-05 0 0
275220  -6.6e-05 6.6e-05 0 0
275280  -6.6e-05 6.6e-05 0 0
275340  -6.6e-05 6.6e-05 0 0
275400  -6.6e-05 6.6e-05 0 0
275460  -6.6e-05 6.6e-05 0 0
275520  -6.6e-05 6.6e-05 0 0
275580  -6.6e-05 6.6e-05 0 0
275640  -6.6e-05 6.6e-05 0 0
275700  -6.6e-05 6.6e-05 0 0
275760  -6.6e-05 6.6e-05 0 0
275820  -6.6e-05 6.6e-05 0 0
275880  -6.6e-05 6.6e-05 0 0
275940  -6.6e-05 6.6e-05 0 0
276000  -6.6e-05 6.6e-05 0 0
276060  -6.6e-05 6.6e-05 0 0
276120  -6.6e-05 6.6e-05 0 0
276180  -6.6e-05 6.6e-05 0 0
276240  -6.6e-05 6.6e-05 0 0
276300  -6.6e-05 6.6e-05 0 0
276360  -6.6e-05 6.6e-05 0 0
276420  -6.6e-05 6.6e-05 0 0
276480  -6.6e-05 6.6e-05 0 0
276540  -6.6e-05 6.6e-05 0 0
276600  -6.6e-05 6.6e-05 0 0
276660  -6.6e-05 6.6e-05 0 0
276720  -6.6e-05 6.6e-05 0 0
276780  -6.6e-05 6.6e-05 0 0
276840  -6.6e-05 6.6e-05 0 0
276900  -6.6e-05 6.6e-05 0 0
276960  -6.6e-05 6.6e-05 0 0
277020  -6.6e-05 6.6e-05 0 0
277080  -6.6e-05 6.6e-05 0 0
277140  -6.6e-05 6.6e-05 0 0
277200  -6.6e-05 6.6e-05 0 0
277260  -6.6e-05 6.6e-05 0 0
277320  -6.6e-05 6.6e-05 0 0
277380  -6.6e-05 6.6e-05 0 0
277440  -6.6e-05 6.6e-05 0 0
277500  -6.6e-05 6.6e-05 0 0
277560  -6.6e-05 6.6e-05 0 0
277620  -6.6e-05 6.6e-05 0 0
277680  -6.6e-05 6.6e-05 0 0
277740  -6.6e-05 6.6e-05 0 0
277800  -6.6e-05 6.6e-05 0 0
277860  -6.6e-05 6.6e-05 0 0
277920  -6.6e-05 6.6e-05 0 0
277980  -6.6e-05 6.6e-05 0 0
278040  -6.6e-05 6.6e-05 0 0
278100  -6.6e-05 6.6e-05 0 0
278160  -6.6e-05 6.6e-05 0 0
278220  -6.6e-05 6.6e-05 0 0
278280  -6.6e-05 6.6e-05 0 0
278340  -6.6e-05 6.6e-05 0 0
278400  -6.6e-05 6.6e-05 0 0
278460  -6.6e-05 6.6e-05 0 0
278520  -6.6e-05 6.6e-05 0 0
278580  -6.6e-05 6.6e-05 0 0
278640  -6.6e-05 6.6e-05 0 0
278700  -6.6e-05 6.6e-05 0 0
278760  -6.6e-05 6.6e-05 0 0
278820  -6.6e-05 6.6e-05 0 0
278880  -6.6e-05 6.6e-05 0 0
278940  -6.6e-05 6.6e-05 0 0
279000  -6.6e-05 6.6e-05 0 0
279060  -6.6e-05 6.6e-05 0 0
279120  -6.6e-05 6.6e-05 0 0
279180  -6.6e-05 6.6e-05 0 0
279240  -6.6e-05 6.6e-05 0 0
279300  -6.6e-05 6.6e-05 0 0
279360  -6.6e-05 6.6e-05 0 0
279420  -6.6e-05 6.6e-05 0 0
279480  -6.6e-05 6.6e-05 0 0
279540  -6.6e-05 6.6e-05 0 0
279600  -6.6e-05 6.6e-05 0 0
279660  -6.6e-05 6.6e-05 0 0
279720  -6.6e-05 6.6e-05 0 0
279780  -6.6e-05 6.6e-05 0 0
279840  -6.6e-05 6.6e-05 0 0
279900  -6.6e-05 6.6e-05 0 0
279960  -6.6e-05 6.6e-05 0 0
280020  -6.6e-05 6.6e-05 0 0
280080  -6.6e-05 6.6e-05 0 0
280140  -6.6e-05 6.6e-05 0 0
280200  -6.6e-05 6.6e-05 0 0
280260  -6.6e-05 6.6e-05 0 0
280320  -6.6e-05 6.6e-05 0 0
280380  -6.6e-05 6.6e-05 0 0
280440  -6.6e-05 6.6e-05 0 0
280500  -6.6e-05 6.6e-05 0 0
280560  -6.6e-05 6.6e-05 0 0
280620  -6.6e-05 6.6e-05 0 0
280680  -6.6e-05 6.6e-05 0 0
280740  -6.6e-05 6.6e-05 0 0
280800  -6.6e-05 6.6e-05 0 0
280860  -6.6e-05 6.6e-05 0 0
280920  -6.6e-05 6.6e-05 0 0
280980  -6.6e-05 6.6e-05 0 0
281040  -6.6e-05 6.6e-05 0 0
281100  -6.6e-05 6.6e-05 0 0
281160  -6.6e-05 6.6e-05 0 0
281220  -6.6e-05 6.6e-05 0 0
281280  -6.6e-05 6.6e-05 0 0
281340  -6.6e-05 6.6e-05 0 0
281400  -6.6e-05 6.6e-05 0 0
281460  -6.6e-05 6.6e-05 0 0
281520  -6.6e-05 6.6e-05 0 0
281580  -6.6e-05 6.6e-05 0 0
281640  -6.6e-05 6.6e-05 0 0
281700  -6.6e-05 6.6e-05 0 0
281760  -6.6e-05 6.6e-05 0 0
281820  -6.6e-05 6.6e-05 0 0
281880  -6.6e-05 6.6e-05 0 0
281940  -6.6e-05 6.6e-05 0 0
282000  -6.6e-05 6.6e-05 0 0
282060  -6.6e-05 6.6e-05 0 0
282120  -6.6e-05 6.6e-05 0 0
282180  -6.6e-05 6.6e-05 0 0
282240  -6.6e-05 6.6e-05 0 0
282300  -6.6e-05 6.6e-05 0 0
282360  -6.6e-05 6.6e-05 0 0
282420  -6.6e-05 6.6e-05 0 0
282480  -6.6e-05 6.6e-05 0 0
282540  -6.6e-05 6.6e-05 0 0
282600  -6.6e-05 6.6e-05 0 0
282660  -6.6e-05 6.6e-05 0 0
282720  -6.6e-05 6.6e-05 0 0
282780  -6.6e-05 6.6e-05 0 0
282840  -6.6e-05 6.6e-05 0 0
282900  -6.6e-05 6.6e-05 0 0
282960  -6.6e-05 6.6e-05 0 0
283020  -6.6e-05 6.6e-05 0 0
283080  -6.6e-05 6.6e-05 0 0
283140  -6.6e-05 6.6e-05 0 0
283200  -6.6e-05 6.6e-05 0 0
283260  -6.6e-05 6.6e-05 0 0
283320  -6.6e-05 6.6e-05 0 0
283380  -6.6e-05 6.6e-05 0 0
283440  -6.6e-05 6.6e-05 0 0
283500  -6.6e-05 6.6e-05 0 0
283560  -6.6e-05 6.6e-05 0 0
283620  -6.6e-05 6.6e-05 0 0
283680  -6.6e-05 6.6e-05 0 0
283740  -6.6e-05 6.6e-05 0 0
283800  -6.6e-05 6.6e-05 0 0
283860  -6.6e-05 6.6e-05 0 0
283920  -6.6e-05 6.6e-05 0 0
283980  -6.6e-05 6.6e-05 0 0
284040  -6.6e-05 6.6e-05 0 0
284100  -6.6e-05 6.6e-05 0 0
284160  -6.6e-05 6.6e-05 0 0
284220  -6.6e-05 6.6e-05 0 0
284280  -6.6e-05 6.6e-05 0 0
284340  -6.6e-05 6.6e-05 0 0
284400  -6.6e-05 6.6e-05 0 0
284460  -6.6e-05 6.6e-05 0 0
284520  -6.6e-05 6.6e-05 0 0
284580  -6.6e-05 6.6e-05 0 0
284640  -6.6e-05 6.6e-05 0 0
284700  -6.6e-05 6.6e-05 0 0
284760  -6.6e-05 6.6e-05 0 0
284820  -6.6e-05 6.6e-05 0 0
284880  -6.6e-05 6.6e-05 0 0
284940  -6.6e-05 6.6e-05 0 0
285000  -6.6e-05 6.6e-05 0 0
285060  -6.6e-05 6.6e-05 0 0
285120  -6.6e-05 6.6e-05 0 0
285180  -6.6e-05 6.6e-05 0 0
285240  -6.6e-05 6.6e-05 0 0
285300  -6.6e-05 6.6e-05 0 0
285360  -6.6e-05 6.6e-05 0 0
285420  -6.6e-05 6.6e-05 0 0
285480  -6.6e-05 6.6e-05 0 0
285540  -6.6e-05 6.6e-05 0 0
285600  -6.6e-05 6.6e-05 0 0
285660  -6.6e-05 6.6e-05 0 0
285720  -6.6e-05 6.6e-05 0 0
285780  -6.6e-05 6.6e-05 0 0
285840  -6.6e-05 6.6e-05 0 0
285900  -6.6e-05 6.6e-05 0 0
285960  -6.6e-05 6.6e-05 0 0
286020  -6.6e-05 6.6e-05 0 0
286080  -6.6e-05 6.6e-05 0 0
286140  -6.6e-05 6.6e-05 0 0
286200  -6.6e-05 6.6e-05 0 0
286260  -6.6e-05 6.6e-05 0 0
286320  -6.6e-05 6.6e-05 0 0
286380  -6.6e-05 6.6e-05 0 0
286440  -6.6e-05 6.6e-05 0 0
286500  -6.6e-05 6.6e-05 0 0
286560  -6.6e-05 6.6e-05 0 0
286620  -6.6e-05 6.6e-05 0 0
286680  -6.6e-05 6.6e-05 0 0
286740  -6.6e-05 6.6e-05 0 0
286800  -6.6e-05 6.6e-05 0 0
286860  -6.6e-05 6.6e-05 0 0
286920  -6.6e-05 6.6e-05 0 0
286980  -6.6e-05 6.6e-05 0 0
287040  -6.6e-05 6.6e-05 0 0
287100  -6.6e-05 6.6e-05 0 0
287160  -6.6e-05 6.6e-05 0 0
287220  -6.6e-05 6.6e-05 0 0
287280  -6.6e-05 6.6e-05 0 0
287340  -6.6e-05 6.6e-05 0 0
287400  -6.6e-05 6.6e-05 0 0
287460  -6.6e-05 6.6e-05 0 0
287520  -6.6e-05 6.6e-05 0 0
287580  -6.6e-05 6.6e-05 0 0
287640  -6.6e-05 6.6e-05 0 0
287700  -6.6e-05 6.6e-05 0 0
287760  -6.6e-05 6.6e-05 0 0
287820  -6.6e-05 6.6e-05 0 0
287880  -6.6e-05 6.6e-05 0 0
287940  -6.6e-05 6.6e-05 0 0
288000  -6.6e-05 6.6e-05 0 0
288060  -6.6e-05 6.6e-05 0 0
288120  -6.6e-05 6.6e-05 0 0
288180  -6.6e-05 6.6e-05 0 0
288240  -6.6e-05 6.6e-05 0 0
288300  -6.6e-05 6.6e-05 0 0
288360  -6.6e-05 6.6e-05 0 0
288420  -6.6e-05 6.6e-05 0 0
288480  -6.6e-05 6.6e-05 0 0
288540  -6.6e-05 6.6e-05 0 0
288600  -6.6e-05 6.6e-05 0 0
288660  -6.6e-05 6.6e-05 0 0
288720  -6.6e-05 6.6e-05 0 0
288780  -6.6e-05 6.6e-05 0 0
288840  -6.6e-05 6.6e-05 0 0
288900  -6.6e-05 6.6e-05 0 0
288960  -6.6e-05 6.6e-05 0 0
289020  -6.6e-05 6.6e-05 0 0
289080  -6.6e-05 6.6e-05 0 0
289140  -6.6e-05 6.6e-05 0 0
289200  -6.6e-05 6.6e-05 0 0
289260  -6.6e-05 6.6e-05 0 0
289320  -6.6e-05 6.6e-05 0 0
289380  -6.6e-05 6.6e-05 0 0
289440  -6.6e-05 6.6e-05 0 0
289500  -6.6e-05 6.6e-05 0 0
289560  -6.6e-05 6.6e-05 0 0
289620  -6.6e-05 6.6e-05 0 0
289680  -6.6e-05 6.6e-05 0 0
289740  -6.6e-05 6.6e-05 0 0
289800  -6.6e-05 6.6e-05 0 0
289860  -6.6e-05 6.6e-05 0 0
289920  -6.6e-05 6.6e-05 0 0
289980  -6.6e-05 6.6e-05 0 0
290040  -6.6e-05 6.6e-05 0 0
290100  -6.6e-05 6.6e-05 0 0
290160  -6.6e-05 6.6e-05 0 0
290220  -6.6e-05 6.6e-05 0 0
290280  -6.6e-05 6.6e-05 0 0
290340  -6.6e-05 6.6e-05 0 0
290400  -6.6e-05 6.6e-05 0 0
290460  -6.6e-05 6.6e-05 0 0
290520  -6.6e-05 6.6e-05 0 0
290580  -6.6e-05 6.6e-05 0 0
290640  -6.6e-05 6.6e-05 0 0
290700  -6.6e-05 6.6e-05 0 0
290760  -6.6e-05 6.6e-05 0 0
290820  -6.6e-05 6.6e-05 0 0
290880  -6.6e-05 6.6e-05 0 0
290940  -6.6e-05 6.6e-05 0 0
291000  -6.6e-05 6.6e-05 0 0
291060  -6.6e-05 6.6e-05 0 0
291120  -6.6e-05 6.6e-05 0 0
291180  -6.6e-05 6.6e-05 0 0
291240  -6.6e-05 6.6e-05 0 0
291300  -6.6e-05 6.6e-05 0 0
291360  -6.6e-05 6.6e-05 0 0
291420  -6.6e-05 6.6e-05 0 0
291480  -6.6e-05 6.6e-05 0 0
291540  -6.6e-05 6.6e-05 0 0
291600  -6.6e-05 6.6e-05 0 0
291660  -6.6e-05 6.6e-05 0 0
291720  -6.6e-05 6.6e-05 0 0
291780  -6.6e-05 6.6e-05 0 0
291840  -6.6e-05 6.6e-05 0 0
291900  -6.6e-05 6.6e-05 0 0
291960  -6.6e-05 6.6e-05 0 0
292020  -6.6e-05 6.6e-05 0 0
292080  -6.6e-05 6.6e-05 0 0
292140  -6.6e-05 6.6e-05 0 0
292200  -6.6e-05 6.6e-05 0 0
292260  -6.6e-05 6.6e-05 0 0
292320  -6.6e-05 6.6e-05 0 0
292380  -6.6e-05 6.6e-05 0 0
292440  -6.6e-05 6.6e-05 0 0
292500  -6.6e-05 6.6e-05 0 0
292560  -6.6e-05 6.6e-05 0 0
292620  -6.6e-05 6.6e-05 0 0
292680  -6.6e-05 6.6e-05 0 0
292740  -6.6e-05 6.6e-05 0 0
292800  -6.6e-05 6.6e-05 0 0
292860  -6.6e-05 6.6e-05 0 0
292920  -6.6e-05 6.6e-05 0 0
292980  -6.6e-05 6.6e-05 0 0
293040  -6.6e-05 6.6e-05 0 0
293100  -6.6e-05 6.6e-05 0 0
293160  -6.6e-05 6.6e-05 0 0
293220  -6.6e-05 6.6e-05 0 0
293280  -6.6e-05 6.6e-05 0 0
293340  -6.6e-05 6.6e-05 0 0
293400  -6.6e-05 6.6e-05 0 0
293460  -6.6e-05 6.6e-05 0 0
293520  -6.6e-05 6.6e-05 0 0
293580  -6.6e-05 6.6e-05 0 0
293640  -6.6e-05 6.6e-05 0 0
293700  -6.6e-05 6.6e-05 0 0
293760  -6.6e-05 6.6e-05 0 0
293820  -6.6e-05 6.6e-05 0 0
293880  -6.6e-05 6.6e-05 0 0
293940  -6.6e-05 6.6e-05 0 0
294000  -6.6e-05 6.6e-05 0 0
294060  -6.6e-05 6.6e-05 0 0
294120  -6.6e-05 6.6e-05 0 0
294180  -6.6e-05 6.6e-05 0 0
294240  -6.6e-05 6.6e-05 0 0
294300  -6.6e-05 6.6e-05 0 0
294360  -6.6e-05 6.6e-05 0 0
294420  -6.6e-05 6.6e-05 0 0
294480  -6.6e-05 6.6e-05 0 0
294540  -6.6e-05 6.6e-05 0 0
294600  -6.6e-05 6.6e-05 0 0
294660  -6.6e-05 6.6e-05 0 0
294720  -6.6e-05 6.6e-05 0 0
294780  -6.6e-05 6.6e-05 0 0
294840  -6.6e-05 6.6e-05 0 0
294900  -6.6e-05 6.6e-05 0 0
294960  -6.6e-05 6.6e-05 0 0
295020  -6.6e-05 6.6e-05 0 0
295080  -6.6e-05 6.6e-05 0 0
295140  -6.6e-05 6.6e-05 0 0
295200  -6.6e-05 6.6e-05 0 0
295260  -6.6e-05 6.6e-05 0 0
295320  -6.6e-05 6.6e-05 0 0
295380  -6.6e-05 6.6e-05 0 0
295440  -6.6e-05 6.6e-05 0 0
295500  -6.6e-05 6.6e-05 0 0
295560  -6.6e-05 6.6e-05 0 0
295620  -6.6e-05 6.6e-05 0 0
295680  -6.6e-05 6.6e-05 0 0
295740  -6.6e-05 6.6e-05 0 0
295800  -6.6e-05 6.6e-05 0 0
295860  -6.6e-05 6.6e-05 0 0
295920  -6.6e-05 6.6e-05 0 0
295980  -6.6e-05 6.6e-05 0 0
296040  -6.6e-05 6.6e-05 0 0
296100  -6.6e-05 6.6e-05 0 0
296160  -6.6e-05 6.6e-05 0 0
296220  -6.6e-05 6.6e-05 0 0
296280  -6.6e-05 6.6e-05 0 0
296340  -6.6e-05 6.6e-05 0 0
296400  -6.6e-05 6.6e-05 0 0
296460  -6.6e-05 6.6e-05 0 0
296520  -6.6e-05 6.6e-05 0 0
296580  -6.6e-05 6.6e-05 0 0
296640  -6.6e-05 6.6e-05 0 0
296700  -6.6e-05 6.6e-05 0 0
296760  -6.6e-05 6.6e-05 0 0
296820  -6.6e-05 6.6e-05 0 0
296880  -6.6e-05 6.6e-05 0 0
296940  -6.6e-05 6.6e-05 0 0
297000  -6.6e-05 6.6e-05 0 0
297060  -6.6e-05 6.6e-05 0 0
297120  -6.6e-05 6.6e-05 0 0
297180  -6.6e-05 6.6e-05 0 0
297240  -6.6e-05 6.6e-05 0 0
297300  -6.6e-05 6.6e-05 0 0
297360  -6.6e-05 6.6e-05 0 0
297420  -6.6e-05 6.6e-05 0 0
297480  -6.6e-05 6.6e-05 0 0
297540  -6.6e-05 6.6e-05 0 0
297600  -6.6e-05 6.6e-05 0 0
297660  -6.6e-05 6.6e-05 0 0
297720  -6.6e-05 6.6e-05 0 0
297780  -6.6e-05 6.6e-05 0 0
297840  -6.6e-05 6.6e-05 0 0
297900  -6.6e-05 6.6e-05 0 0
297960  -6.6e-05 6.6e-05 0 0
298020  -6.6e-05 6.6e-05 0 0
298080  -6.6e-05 6.6e-05 0 0
298140  -6.6e-05 6.6e-05 0 0
298200  -6.6e-05 6.6e-05 0 0
298260  -6.6e-05 6.6e-05 0 0
298320  -6.6e-05 6.6e-05 0 0
298380  -6.6e-05 6.6e-05 0 0
298440  -6.6e-05 6.6e-05 0 0
298500  -6.6e-05 6.6e-05 0 0
298560  -6.6e-05 6.6e-05 0 0
298620  -6.6e-05 6.6e-05 0 0
298680  -6.6e-05 6.6e-05 0 0
298740  -6.6e-05 6.6e-05 0 0
298800  -6.6e-05 6.6e-05 0 0
298860  -6.6e-05 6.6e-05 0 0
298920  -6.6e-05 6.6e-05 0 0
298980  -6.6e-05 6.6e-05 0 0
299040  -6.6e-05 6.6e-05 0 0
299100  -6.6e-05 6.6e-05 0 0
299160  -6.6e-05 6.6e-05 0 0
299220  -6.6e-05 6.6e-05 0 0
299280  -6.6e-05 6.6e-05 0 0
299340  -6.6e-05 6.6e-05 0 0
299400  -6.6e-05 6.6e-05 0 0
299460  -6.6e-05 6.6e-05 0 0
299520  -6.6e-05 6.6e-05 0 0
299580  -6.6e-05 6.6e-05 0 0
299640  -6.6e-05 6.6e-05 0 0
299700  -6.6e-05 6.6e-05 0 0
299760  -6.6e-05 6.6e-05 0 0
299820  -6.6e-05 6.6e-05 0 0
299880  -6.6e-05 6.6e-05 0 0
299940  -6.6e-05 6.6e-05 0 0
300000  -6.6e-05 6.6e-05 0 0
300060  -6.6e-05 6.6e-05 0 0
300120  -6.6e-05 6.6e-05 0 0
300180  -6.6e-05 6.6e-05 0 0
300240  -6.6e-05 6.6e-05 0 0
300300  -6.6e-05 6.6e-05 0 0
300360  -6.6e-05 6.6e-05 0 0
300420  -6.6e-05 6.6e-05 0 0
300480  -6.6e-05 6.6e-05 0 0
300540  -6.6e-05 6.6e-05 0 0
300600  -6.6e-05 6.6e-05 0 0
300660  -6.6e-05 6.6e-05 0 0
300720  -6.6e-05 6.6e-05 0 0
300780  -6.6e-05 6.6e-05 0 0
300840  -6.6e-05 6.6e-05 0 0
300900  -6.6e-05 6.6e-05 0 0
300960  -6.6e-05 6.6e-05 0 0
301020  -6.6e-05 6.6e-05 0 0
301080  -6.6e-05 6.6e-05 0 0
301140  -6.6e-05 6.6e-05 0 0
301200  -6.6e-05 6.6e-05 0 0
301260  -6.6e-05 6.6e-05 0 0
301320  -6.6e-05 6.6e-05 0 0
301380  -6.6e-05 6.6e-05 0 0
301440  -6.6e-05 6.6e-05 0 0
301500  -6.6e-05 6.6e-05 0 0
301560  -6.6e-05 6.6e-05 0 0
301620  -6.6e-05 6.6e-05 0 0
301680  -6.6e-05 6.6e-05 0 0
301740  -6.6e-05 6.6e-05 0 0
301800  -6.6e-05 6.6e-05 0 0
301860  -6.6e-05 6.6e-05 0 0
301920  -6.6e-05 6.6e-05 0 0
301980  -6.6e-05 6.6e-05 0 0
302040  -6.6e-05 6.6e-05 0 0
302100  -6.6e-05 6.6e-05 0 0
302160  -6.6e-05 6.6e-05 0 0
302220  -6.6e-05 6.6e-05 0 0
302280  -6.6e-05 6.6e-05 0 0
302340  -6.6e-05 6.6e-05 0 0
302400  -6.6e-05 6.6e-05 0 0
302460  -6.6e-05 6.6e-05 0 0
302520  -6.6e-05 6.6e-05 0 0
302580  -6.6e-05 6.6e-05 0 0
302640  -6.6e-05 6.6e-05 0 0
302700  -6.6e-05 6.6e-05 0 0
302760  -6.6e-05 6.6e-05 0 0
302820  -6.6e-05 6.6e-05 0 0
302880  -6.6e-05 6.6e-05 0 0
302940  -6.6e-05 6.6e-05 0 0
303000  -6.6e-05 6.6e-05 0 0
303060  -6.6e-05 6.6e-05 0 0
303120  -6.6e-05 6.6e-05 0 0
303180  -6.6e-05 6.6e-05 0 0
303240  -6.6e-05 6.6e-05 0 0
303300  -6.6e-05 6.6e-05 0 0
303360  -6.6e-05 6.6e-05 0 0
303420  -6.6e-05 6.6e-05 0 0
303480  -6.6e-05 6.6e-05 0 0
303540  -6.6e-05 6.6e-05 0 0
303600  -6.6e-05 6.6e-05 0 0
303660  -6.6e-05 6.6e-05 0 0
303720  -6.6e-05 6.6e-05 0 0
303780  -6.6e-05 6.6e-05 0 0
303840  -6.6e-05 6.6e-05 0 0
303900  -6.6e-05 6.6e-05 0 0
303960  -6.6e-05 6.6e-05 0 0
304020  -6.6e-05 6.6e-05 0 0
304080  -6.6e-05 6.6e-05 0 0
304140  -6.6e-05 6.6e-05 0 0
304200  -6.6e-05 6.6e-05 0 0
304260  -6.6e-05 6.6e-05 0 0
304320  -6.6e-05 6.6e-05 0 0
304380  -6.6e-05 6.6e-05 0 0
304440  -6.6e-05 6.6e-05 0 0
304500  -6.6e-05 6.6e-05 0 0
304560  -6.6e-05 6.6e-05 0 0
304620  -6.6e-05 6.6e-05 0 0
304680  -6.6e-05 6.6e-05 0 0
304740  -6.6e-05 6.6e-05 0 0
304800  -6.6e-05 6.6e-05 0 0
304860  -6.6e-05 6.6e-05 0 0
304920  -6.6e-05 6.6e-05 0 0
304980  -6.6e-05 6.6e-05 0 0
305040  -6.6e-05 6.6e-05 0 0
305100  -6.6e-05 6.6e-05 0 0
305160  -6.6e-05 6.6e-05 0 0
305220  -6.6e-05 6.6e-05 0 0
305280  -6.6e-05 6.6e-05 0 0
305340  -6.6e-05 6.6e-05 0 0
305400  -6.6e-05 6.6e-05 0 0
305460  -6.6e-05 6.6e-05 0 0
305520  -6.6e-05 6.6e-05 0 0
305580  -6.6e-05 6.6e-05 0 0
305640  -6.6e-05 6.6e-05 0 0
305700  -6.6e-05 6.6e-05 0 0
305760  -6.6e-05 6.6e-05 0 0
305820  -6.6e-05 6.6e-05 0 0
305880  -6.6e-05 6.6e-05 0 0
305940  -6.6e-05 6.6e-05 0 0
306000  -6.6e-05 6.6e-05 0 0
306060  -6.6e-05 6.6e-05 0 0
306120  -6.6e-05 6.6e-05 0 0
306180  -6.6e-05 6.6e-05 0 0
306240  -6.6e-05 6.6e-05 0 0
306300  -6.6e-05 6.6e-05 0 0
306360  -6.6e-05 6.6e-05 0 0
306420  -6.6e-05 6.6e-05 0 0
306480  -6.6e-05 6.6e-05 0 0
306540  -6.6e-05 6.6e-05 0 0
306600  -6.6e-05 6.6e-05 0 0
306660  -6.6e-05 6.6e-05 0 0
306720  -6.6e-05 6.6e-05 0 0
306780  -6.6e-05 6.6e-05 0 0
306840  -6.6e-05 6.6e-05 0 0
306900  -6.6e-05 6.6e-05 0 0
306960  -6.6e-05 6.6e-05 0 0
307020  -6.6e-05 6.6e-05 0 0
307080  -6.6e-05 6.6e-05 0 0
307140  -6.6e-05 6.6e-05 0 0
307200  -6.6e-05 6.6e-05 0 0
307260  -6.6e-05 6.6e-05 0 0
307320  -6.6e-05 6.6e-05 0 0
307380  -6.6e-05 6.6e-05 0 0
307440  -6.6e-05 6.6e-05 0 0
307500  -6.6e-05 6.6e-05 0 0
307560  -6.6e-05 6.6e-05 0 0
307620  -6.6e-05 6.6e-05 0 0
307680  -6.6e-05 6.6e-05 0 0
307740  -6.6e-05 6.6e-05 0 0
307800  -6.6e-05 6.6e-05 0 0
307860  -6.6e-05 6.6e-05 0 0
307920  -6.6e-05 6.6e-05 0 0
307980  -6.6e-05 6.6e-05 0 0
308040  -6.6e-05 6.6e-05 0 0
308100  -6.6e-05 6.6e-05 0 0
308160  -6.6e-05 6.6e-05 0 0
308220  -6.6e-05 6.6e-05 0 0
308280  -6.6e-05 6.6e-05 0 0
308340  -6.6e-05 6.6e-05 0 0
308400  -6.6e-05 6.6e-05 0 0
308460  -6.6e-05 6.6e-05 0 0
308520  -6.6e-05 6.6e-05 0 0
308580  -6.6e-05 6.6e-05 0 0
308640  -6.6e-05 6.6e-05 0 0
308700  -6.6e-05 6.6e-05 0 0
308760  -6.6e-05 6.6e-05 0 0
308820  -6.6e-05 6.6e-05 0 0
308880  -6.6e-05 6.6e-05 0 0
308940  -6.6e-05 6.6e-05 0 0
309000  -6.6e-05 6.6e-05 0 0
309060  -6.6e-05 6.6e-05 0 0
309120  -6.6e-05 6.6e-05 0 0
309180  -6.6e-05 6.6e-05 0 0
309240  -6.6e-05 6.6e-05 0 0
309300  -6.6e-05 6.6e-05 0 0
309360  -6.6e-05 6.6e-05 0 0
309420  -6.6e-05 6.6e-05 0 0
309480  -6.6e-05 6.6e-05 0 0
309540  -6.6e-05 6.6e-05 0 0
309600  -6.6e-05 6.6e-05 0 0
309660  -6.6e-05 6.6e-05 0 0
309720  -6.6e-05 6.6e-05 0 0
309780  -6.6e-05 6.6e-05 0 0
309840  -6.6e-05 6.6e-05 0 0
309900  -6.6e-05 6.6e-05 0 0
309960  -6.6e-05 6.6e-05 0 0
310020  -6.6e-05 6.6e-05 0 0
310080  -6.6e-05 6.6e-05 0 0
310140  -6.6e-05 6.6e-05 0 0
310200  -6.6e-05 6.6e-05 0 0
310260  -6.6e-05 6.6e-05 0 0
310320  -6.6e-05 6.6e-05 0 0
310380  -6.6e-05 6.6e-05 0 0
310440  -6.6e-05 6.6e-05 0 0
