#Time TotalMass(kg) flux(x0) flux(x1) flux(y0) flux(y1)
19159.4 0.140379 0 -2.23918e-06 0 0
19219.3 0.140816 0 -2.23915e-06 0 0
19279.2 0.141252 0 -2.23913e-06 0 0
19339.1 0.141689 0 -2.2391e-06 0 0
19399 0.142125 0 -2.23907e-06 0 0
19458.9 0.142562 0 -2.23905e-06 0 0
19518.8 0.142999 0 -2.23902e-06 0 0
19578.7 0.143435 0 -2.239e-06 0 0
19638.5 0.143872 0 -2.23897e-06 0 0
19698.4 0.144308 0 -2.23894e-06 0 0
19758.3 0.144745 0 -2.23892e-06 0 0
19818.2 0.145181 0 -2.23889e-06 0 0
19878.1 0.145618 0 -2.23886e-06 0 0
19938 0.146054 0 -2.23884e-06 0 0
19997.9 0.146491 0 -2.23881e-06 0 0
20057.8 0.146927 0 -2.23878e-06 0 0
20117.7 0.147364 0 -2.23876e-06 0 0
20177.6 0.1478 0 -2.23873e-06 0 0
20237.5 0.148237 0 -2.23871e-06 0 0
20297.4 0.148673 0 -2.23868e-06 0 0
20357.3 0.14911 0 -2.23865e-06 0 0
20417.2 0.149546 0 -2.23863e-06 0 0
20477 0.149982 0 -2.2386e-06 0 0
20536.9 0.150419 0 -2.23857e-06 0 0
20596.8 0.150855 0 -2.23855e-06 0 0
20656.7 0.151291 0 -2.23852e-06 0 0
20716.6 0.151728 0 -2.23849e-06 0 0
20776.5 0.152164 0 -2.23847e-06 0 0
20836.4 0.1526 0 -2.23844e-06 0 0
20896.3 0.153037 0 -2.23841e-06 0 0
20956.2 0.153473 0 -2.23839e-06 0 0
21016.1 0.153909 0 -2.23836e-06 0 0
21076 0.154345 0 -2.23833e-06 0 0
21135.9 0.154782 0 -2.23831e-06 0 0
21195.8 0.155218 0 -2.23828e-06 0 0
21255.7 0.155654 0 -2.23826e-06 0 0
21315.5 0.15609 0 -2.23823e-06 0 0
21375.4 0.156526 0 -2.2382e-06 0 0
21435.3 0.156963 0 -2.23818e-06 0 0
21495.2 0.157399 0 -2.23815e-06 0 0
21555.1 0.157835 0 -2.23812e-06 0 0
21615 0.158271 0 -2.2381e-06 0 0
21674.9 0.158707 0 -2.23807e-06 0 0
21734.8 0.159143 0 -2.23804e-06 0 0
21794.7 0.159579 0 -2.23802e-06 0 0
21854.6 0.160015 0 -2.23799e-06 0 0
21914.5 0.160451 0 -2.23796e-06 0 0
21974.4 0.160887 0 -2.23794e-06 0 0
22034.3 0.161323 0 -2.23791e-06 0 0
22094.2 0.161759 0 -2.23788e-06 0 0
22154 0.162195 0 -2.23786e-06 0 0
22213.9 0.162631 0 -2.23783e-06 0 0
22273.8 0.163067 0 -2.2378e-06 0 0
22333.7 0.163503 0 -2.23778e-06 0 0
22393.6 0.163939 0 -2.23775e-06 0 0
22453.5 0.164375 0 -2.23772e-06 0 0
22513.4 0.164811 0 -2.2377e-06 0 0
22573.3 0.165247 0 -2.23767e-06 0 0
22633.2 0.165683 0 -2.23764e-06 0 0
22693.1 0.166119 0 -2.23762e-06 0 0
22753 0.166555 0 -2.23759e-06 0 0
22812.9 0.166991 0 -2.23756e-06 0 0
22872.8 0.167426 0 -2.23753e-06 0 0
22932.6 0.167862 0 -2.23751e-06 0 0
22992.5 0.168298 0 -2.23748e-06 0 0
23052.4 0.168734 0 -2.23745e-06 0 0
23112.3 0.16917 0 -2.23743e-06 0 0
23172.2 0.169605 0 -2.2374e-06 0 0
23232.1 0.170041 0 -2.23737e-06 0 0
23292 0.170477 0 -2.23735e-06 0 0
23351.9 0.170913 0 -2.23732e-06 0 0
23411.8 0.171348 0 -2.23729e-06 0 0
23471.7 0.171784 0 -2.23727e-06 0 0
23531.6 0.17222 0 -2.23724e-06 0 0
23591.5 0.172655 0 -2.23721e-06 0 0
23651.4 0.173091 0 -2.23719e-06 0 0
23711.3 0.173527 0 -2.23716e-06 0 0
23771.1 0.173962 0 -2.23713e-06 0 0
23831 0.174398 0 -2.23711e-06 0 0
23890.9 0.174834 0 -2.23708e-06 0 0
23950.8 0.175269 0 -2.23705e-06 0 0
24010.7 0.175705 0 -2.23702e-06 0 0
24070.6 0.17614 0 -2.237e-06 0 0
24130.5 0.176576 0 -2.23697e-06 0 0
24190.4 0.177011 0 -2.23694e-06 0 0
24250.3 0.177447 0 -2.23692e-06 0 0
24310.2 0.177882 0 -2.23689e-06 0 0
24370.1 0.178318 0 -2.23686e-06 0 0
24430 0.178753 0 -2.23684e-06 0 0
24489.9 0.179189 0 -2.23681e-06 0 0
24549.8 0.179624 0 -2.23678e-06 0 0
24609.6 0.18006 0 -2.23675e-06 0 0
24669.5 0.180495 0 -2.23673e-06 0 0
24729.4 0.180931 0 -2.2367e-06 0 0
24789.3 0.181366 0 -2.23667e-06 0 0
24849.2 0.181801 0 -2.23665e-06 0 0
24909.1 0.182237 0 -2.23662e-06 0 0
24969 0.182672 0 -2.23659e-06 0 0
25028.9 0.183108 0 -2.23657e-06 0 0
25088.8 0.183543 0 -2.23654e-06 0 0
25148.7 0.183978 0 -2.23651e-06 0 0
25208.6 0.184414 0 -2.23648e-06 0 0
25268.5 0.184849 0 -2.23646e-06 0 0
25328.4 0.185284 0 -2.23643e-06 0 0
25388.3 0.185719 0 -2.2364e-06 0 0
25448.1 0.186155 0 -2.23638e-06 0 0
25508 0.18659 0 -2.23635e-06 0 0
25567.9 0.187025 0 -2.23632e-06 0 0
25627.8 0.18746 0 -2.23629e-06 0 0
25687.7 0.187895 0 -2.23627e-06 0 0
25747.6 0.188331 0 -2.23624e-06 0 0
25807.5 0.188766 0 -2.23621e-06 0 0
25867.4 0.189201 0 -2.23619e-06 0 0
25927.3 0.189636 0 -2.23616e-06 0 0
25987.2 0.190071 0 -2.23613e-06 0 0
26047.1 0.190506 0 -2.2361e-06 0 0
26107 0.190942 0 -2.23608e-06 0 0
26166.9 0.191377 0 -2.23605e-06 0 0
26226.8 0.191812 0 -2.23602e-06 0 0
26286.6 0.192247 0 -2.23599e-06 0 0
26346.5 0.192682 0 -2.23597e-06 0 0
26406.4 0.193117 0 -2.23594e-06 0 0
26466.3 0.193552 0 -2.23591e-06 0 0
26526.2 0.193987 0 -2.23589e-06 0 0
26586.1 0.194422 0 -2.23586e-06 0 0
26646 0.194857 0 -2.23583e-06 0 0
26705.9 0.195292 0 -2.2358e-06 0 0
26765.8 0.195727 0 -2.23578e-06 0 0
26825.7 0.196162 0 -2.23575e-06 0 0
26885.6 0.196597 0 -2.23572e-06 0 0
26945.5 0.197032 0 -2.23569e-06 0 0
27005.4 0.197466 0 -2.23567e-06 0 0
27065.3 0.197901 0 -2.23564e-06 0 0
27125.1 0.198336 0 -2.23561e-06 0 0
27185 0.198771 0 -2.23559e-06 0 0
27244.9 0.199206 0 -2.23556e-06 0 0
27304.8 0.199641 0 -2.23553e-06 0 0
27364.7 0.200076 0 -2.2355e-06 0 0
27424.6 0.20051 0 -2.23548e-06 0 0
27484.5 0.200945 0 -2.23545e-06 0 0
27544.4 0.20138 0 -2.23542e-06 0 0
27604.3 0.201815 0 -2.23539e-06 0 0
27664.2 0.202249 0 -2.23537e-06 0 0
27724.1 0.202684 0 -2.23534e-06 0 0
27784 0.203119 0 -2.23531e-06 0 0
27843.9 0.203554 0 -2.23528e-06 0 0
27903.8 0.203988 0 -2.23526e-06 0 0
27963.6 0.204423 0 -2.23523e-06 0 0
28023.5 0.204858 0 -2.2352e-06 0 0
28083.4 0.205292 0 -2.23517e-06 0 0
28143.3 0.205727 0 -2.23515e-06 0 0
28203.2 0.206162 0 -2.23512e-06 0 0
28263.1 0.206596 0 -2.23509e-06 0 0
28323 0.207031 0 -2.23506e-06 0 0
28382.9 0.207465 0 -2.23504e-06 0 0
28442.8 0.2079 0 -2.23501e-06 0 0
28502.7 0.208335 0 -2.23498e-06 0 0
28562.6 0.208769 0 -2.23495e-06 0 0
28622.5 0.209204 0 -2.23493e-06 0 0
28682.4 0.209638 0 -2.2349e-06 0 0
28742.3 0.210073 0 -2.23487e-06 0 0
28802.1 0.210507 0 -2.23484e-06 0 0
28862 0.210942 0 -2.23482e-06 0 0
28921.9 0.211376 0 -2.23479e-06 0 0
28981.8 0.211811 0 -2.23476e-06 0 0
29041.7 0.212245 0 -2.23473e-06 0 0
29101.6 0.212679 0 -2.23471e-06 0 0
29161.5 0.213114 0 -2.23468e-06 0 0
